INC209R_IDENTIFIER,INC_IDENTIFIER,REPORT_FROM_DATE,REPORT_TO_DATE,CURR_INCIDENT_AREA,PCT_CONTAINED_COMPLETED,SIGNIF_EVENTS_SUMMARY,HAZARDS_MATLS_INVOLVMENT_NARR,DAMAGE_ASSESSMENT_INFO,LIFE_SAFETY_HEALTH_STATUS_NARR,WEATHER_CONCERNS_NARR,PROJECTED_ACTIVITY_12,PROJECTED_ACTIVITY_24,PROJECTED_ACTIVITY_48,PROJECTED_ACTIVITY_72,PROJECTED_ACTIVITY_GT72,CURRENT_THREAT_12,CURRENT_THREAT_24,CURRENT_THREAT_48,CURRENT_THREAT_72,CURRENT_THREAT_GT72,CRIT_RES_NEEDS_12,CRIT_RES_NEEDS_24,CRIT_RES_NEEDS_48,CRIT_RES_NEEDS_72,CRIT_RES_NEEDS_GT72,STRATEGIC_DISCUSSION,PLANNED_ACTIONS,EST_IM_COST_TO_DATE,COMPLEXITY_LEVEL_DESCRIPTION,FUEL_MODEL_DESCRIPTION,COMMERCIAL_DAMAGED,COMMERCIAL_DESTROYED,COMMERCIAL_THREATENED_72,MFR_DAMAGED,MFR_DESTROYED,MFR_THREATENED_72,MIXED_USE_DAMAGED,MIXED_USE_DESTROYED,MIXED_USE_THREATENED_72,OUTBUILDINGS_DAMAGED,OUTBUILDINGS_DESTROYED,OUTBUILDINGS_THREATENED_72,SFR_DAMAGED,SFR_DESTROYED,SFR_THREATENED_72,AIR_ATTACK_PERSONNEL,AIR_ATTACK_QUANTITY,CAMP_CREW_PERSONNEL,CAMP_CREW_QUANTITY,CREW_TYPE_1_PERSONNEL,CREW_TYPE_1_QUANTITY,CREW_TYPE_2IA_PERSONNEL,CREW_TYPE_2IA_QUANTITY,CREW_TYPE_2_PERSONNEL,CREW_TYPE_2_QUANTITY,DOZER_PERSONNEL,DOZER_QUANTITY,ENGINE_TYPE_1_PERSONNEL,ENGINE_TYPE_1_QUANTITY,ENGINE_TYPE_2_PERSONNEL,ENGINE_TYPE_2_QUANTITY,ENGINE_TYPE_3_PERSONNEL,ENGINE_TYPE_3_QUANTITY,ENGINE_TYPE_4_PERSONNEL,ENGINE_TYPE_4_QUANTITY,ENGINE_TYPE_5_PERSONNEL,ENGINE_TYPE_5_QUANTITY,ENGINE_TYPE_6_PERSONNEL,ENGINE_TYPE_6_QUANTITY,ENGINE_TYPE_7_PERSONNEL,ENGINE_TYPE_7_QUANTITY,FIXED_WING_AIR_TACTICAL_PERSONNEL,FIXED_WING_AIR_TACTICAL_QUANTITY,HELICOPTER_TYPE_1_PERSONNEL,HELICOPTER_TYPE_1_QUANTITY,HELICOPTER_TYPE_2_PERSONNEL,HELICOPTER_TYPE_2_QUANTITY,HELICOPTER_TYPE_3_PERSONNEL,HELICOPTER_TYPE_3_QUANTITY,MASTICATOR_PERSONNEL,MASTICATOR_QUANTITY,MOBILE_COMMUNICATIONS_CENTER_PERSONNEL,MOBILE_COMMUNICATIONS_CENTER_QUANTITY,MOBILE_KITCHEN_UNIT_PERSONNEL,MOBILE_KITCHEN_UNIT_QUANTITY,OVERHEAD_PERSONNEL,OVERHEAD_QUANTITY,SKIDGINE_PERSONNEL,SKIDGINE_QUANTITY,SUPPORT_WATER_TENDER_PERSONNEL,SUPPORT_WATER_TENDER_QUANTITY,TACTICAL_WATER_TENDER_PERSONNEL,TACTICAL_WATER_TENDER_QUANTITY,TRACTOR_PLOW_TYPE_1_PERSONNEL,TRACTOR_PLOW_TYPE_1_QUANTITY,PUBLIC_EVACUATED_THIS_REP_PERIOD,PUBLIC_EVACUATED_TO_DATE,PUBLIC_SHELTER_IN_PLACE_THIS_REP_PERIOD,PUBLIC_SHELTER_IN_PLACE_TO_DATE,RESPONDER_EVACUATED_THIS_REP_PERIOD,RESPONDER_EVACUATED_TO_DATE,RESPONDER_FATALATIES_THIS_REP_PERIOD,RESPONDER_FATALATIES_TO_DATE,RESPONDER_INJURED_OR_ILL_THIS_REP_PERIOD,RESPONDER_INJURED_OR_ILL_TO_DATE,RESPONDER_SHELTER_IN_PLACE_THIS_REP_PERIOD,RESPONDER_SHELTER_IN_PLACE_TO_DATE,AREA_RESTRICTION_IN_EFFECT,EVACUATION_IN_PROGRESS,NO_LIKELY_THREAT,PLANNING_FOR_EVACUATION,PLANNING_FOR_SHELTER_IN_PLACE,POTENTIAL_FUTURE_THREAT,REPOPULATION_IN_PROGRESS,SHELTER_IN_PLACE_IN_PROGRESS,FULL_SUPPRESSION
4337347,4327598,2016-10-01 20:00:00,2016-10-02 08:00:00,132082,92,Minimal fire growth occurred today. Interior heavy fuels and unburnt islands continued to consume.,Mixed fuel models include brush on the slopes with above an average grass crop on ridge lines with scattered pockets of timber.  ,,"EVACUATION ORDERS REMAIN IN EFFECT FOR:
Tassajara Rd from Chews Ridge south to the end of the road at Tassajara Hot Springs.

HEALTH CONCERN:

Air Quality: 
Smoke is still in the area this evening and will begin to settle into valleys and slowly move down","

","High winds may influence fire activity where in alignment with terrain but should be short lived due to increasing humidity and fuel moisture. 
Minimal fire growth is expected.
",Fire behavior is expected to continue to moderate as containment continues to be successful and interior fuels burn down. , No significant fire growth is expected.,No significant fire growth is expected., ,"Power infrastructure, residences and commerce and tourism continue to be at risk. 
Watersheds, habitat for the endangered California Condor, Marbled Murrelet, California Tiger Salamander and the Red Legged Frog are threatened. 
Cultural and heritage resou","Power infrastructure, residences and commerce and tourism continue to be at risk. 
Watersheds, habitat for the endangered California Condor, Marbled Murrelet, California Tiger Salamander and the Red Legged Frog are threatened. 
Cultural and heritage resou",,,,,,,,  ,,,,Type 2 Incident,Chaparral (6 feet),0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,3.0,57.0,150.0,1.0,1.0,83.0,6.0,88.66666666666667,4.333333333333333,79.5,4.0,23.0,1.0,9.0,5.0,4.0,1.0,3.0,1.0,36.0,7.5,5.5,1.0,,,4.5,1.5,,,,,50.0,5.0,43.5,3.0,15.0,2.0,5.0,4.0,,,,,32.5,0.0,3.0,2.0,28.0,27.0,3.5,2.0,2.0,1.0,,,,,,,0.0,1.0,0.0,9.0,,,,,,,,,,,100.0
4338033,4327598,2016-10-21 20:00:00,2016-10-22 20:00:00,132127,100,No fire behavior observed today.,Mixed fuel models include brush on the slopes with an above average grass crop on ridge lines with scattered pockets of timber.  ,,"The Monterey Ranger District remains closed.

","Near the coast on shore winds have returned at times lowering temperatures and improving humidity recovery.  However, on the east side of the fire off shore wind continues to keep temperatures elevated and overnight recovery poor to moderate.   ",No night shift operations.  ,Continue fireline suppression repair where possible.,,,,No significant threats to life or property,No significant threats to life or property,,,,,,,,,"The duration of the incident is challenging the community's serenity due to the numerous repeat contacts to landowners.  Therefore, implementation of suppression repair is being conducted with sensitivity due to the extended fire personnel presence in the","Fire Suppression Repair continues during daytime operations according to established standards.
",261800000,Type 2 Incident,Chaparral (6 feet),,,,,,,,,,,,,,,,,,11.0,1.0,0.0,0.0,43.0,2.0,0.0,0.0,2.0,2.0,,,,,,,,,,,,,1.0,1.0,,,,,10.0,1.0,,,6.0,5.0,,,,,4.875,0.0,1.0,1.0,4.0,4.0,4.0,2.0,,,,,,,,,0.0,1.0,1.0,12.0,,,,,Y,,,,,,100.0
4338065,4327598,2016-10-20 20:00:00,2016-10-21 20:00:00,132127,100,No fire behavior observed today.  IR flight showed one spot on east side of fire well inside fire line.  ,Mixed fuel models include brush on the slopes with an above average grass crop on ridge lines with scattered pockets of timber.  ,,"The Monterey Ranger District remains closed.

","Near the coast on shore winds have returned at times lowering temperatures and improving humidity recovery.  However, on the east side of the fire off shore wind continues to keep temperatures elevated and overnight recovery poor to moderate.   ",No night shift operations.  ,Continue fireline suppression repair where possible.,,,,No significant threats to life or property,No significant threats to life or property,,,,,,,,,"The duration of the incident is challenging the community's serenity due to the numerous repeat contacts to landowners.  Therefore, implementation of suppression repair is being conducted with sensitivity due to the extended fire personnel presence in the","Fire Suppression Repair continues during daytime operations according to established standards.
",262035000,Type 2 Incident,Chaparral (6 feet),,,,,,,,,,,,,,,,,,27.0,2.0,,,43.0,2.0,,,5.0,4.0,,,,,,,,,,,,,1.0,1.0,,,,,10.0,1.0,,,6.0,5.0,,,,,9.375,0.0,1.0,1.0,5.0,5.0,4.0,2.0,,,,,,,,,0.0,1.0,0.0,11.0,,,,,Y,,,,,,100.0
4334813,4327598,2016-09-15 20:15:00,2016-09-16 08:00:00,108031,57,"Minimal fire activity however, firing operations will continue throughout the night in Branch III as opportunities present.",Mixed fuel models include brush on the slopes with above an average grass crop on ridge lines with scattered pockets of timber.  ,,"Evacuation order remains in effect for:

All residents along the Tassajara Road south of Chews Ridge.

Coast Ridge Road from 1.5 miles above the Ventana Inn to the end of Coast Ridge Road at Marble Peak, and roads that leave from Coast Ridge Road.

Evacua","High pressure over the eastern Pacific will strengthen though this upcoming weekend.  Warming and drying will continue with temperatures climbing well above normal by Sunday.  Poor humidity recovery is also expected at night.

West Operational Area Weathe","The southeast head of the fire that has progressed into the upper reaches of the Arroyo Sec will continue to put up some smoke when opportunities with larger fuels that retaining heat in the drainages align, these have potential to flare up and move the f",Continuing warming and drying trend will continue make any heat available for rapid spread uphill as it finds fuel. The fire threat to the Coastal Ridge Road from increased activity could make rapid uphill spread possible on the northerly aspect. The fire,,,"Fire activity and spread may be influenced by weather events, weather and topography alignment and firing operations.",,,,,,,,,,,,,,Type 1 Incident,Chaparral (6 feet),0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,3.0,57.0,400.0,1.0,1.0,149.0,12.0,93.66666666666667,4.666666666666667,47.666666666666664,2.3333333333333335,,,7.0,4.5,4.0,1.0,,,26.142857142857142,5.571428571428571,,,4.0,2.0,15.285714285714286,5.285714285714286,,,,,5.5,4.0,21.0,3.5,7.0,2.0,2.0,2.0,,,,,39.63636363636363,0.0,6.0,3.0,24.5,24.0,7.333333333333333,3.6666666666666665,1.0,1.0,22.0,0.0,30.0,0.0,,,0.0,1.0,0.0,6.0,,,,Y,,,,Y,,Y,100.0
4335773,4327598,2016-09-06 20:00:00,2016-09-07 08:00:00,101490,60,"BAER team completed one phase of modeling and are in the process of writing their final reports to pass on to cooperating agencies.

High pressure is moving inland bringing moderated southwest winds over the fire area. Fire is burning actively to the east","Brush on the slopes with above average grass crop on the ridgelines, with pockets of timber.  ",,"Evacuation orders remain in effect for Coast Ridge Road from 1.5 miles above the Ventana Inn to the end of Coast Ridge Road at Marble Peak, and roads that leave from Coast Ridge Road.

Evacuation warnings remain in effect for the Big-Sur South Coast Cente","Hot dry high pressure is still controlling our weather.  Terrain-driven influenced upslope to upcanyon winds will rule the day, except primarily from the southwest for the coastal ridge.  Tonight, winds turn downslope-downcanyon along with the usual switc",Anticipate easterly spread toward the Arroyo Seco drainage. The southeast corner of the fire will continue to move on the slopes above Willow and Zigzag creeks as fuel and wind line up. Rapid upslope runs are possible in the headwaters of Camp and Willow ,Fire activity in Branch VI will continue with movement continuing north of Zig Zag Creek and will continue moving as slope and fuels align. The fire in Indian Valley will continue to threaten the Coastal Ridge road. Fire will remain active late with the d,,Similar winds suggest the same areas of concern as winds continue to push toward Coast Ridge and indirect control lines in Branches VII and VIII. ,,,,,,,,,,,,,,,Type 1 Incident,Chaparral (6 feet),0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,3.0,57.0,400.0,1.5,1.0,110.0,9.0,91.5,4.5,32.666666666666664,1.6666666666666667,20.0,1.0,5.0,4.0,4.0,1.0,,,78.0,18.0,,,,,23.25,7.75,,,,,3.5,3.0,21.0,3.5,6.0,2.0,2.0,2.0,,,,,31.53846153846154,0.0,4.0,2.0,18.5,17.5,3.3333333333333335,1.6666666666666667,,,10.0,0.0,,,,,0.0,1.0,0.0,6.0,,,,,,Y,,Y,,,100.0
4336192,4327598,2016-08-30 08:00:00,2016-08-30 20:00:00,93245,60,"BAER assessments being conducted on the northern portion of the fire. Established additional spike camp in Branch II; Rana Auxiliary Camp.

Final aerial ignition plan signed and in place. Reviewed plan and ensured all necessary support remains in place.

","Brush on the slopes with above average grass crop on the ridgelines, with pockets of timber. Some areas of the fire have fuels that are 70-90 years old. ",,"Evacuation orders remain in effect for Coast Ridge Road from 1.5 miles above the Ventana Inn to the end of Coast Ridge Road at Marble Peak, and roads that leave from Coast Ridge Road.

Evacuation warnings remain in effect for a small section of Monterey C","An upper trough remains off the coast tonight with general Northwest wind near the surface and Southwest aloft. Northwest winds this afternoon will gradually turn back to North to Northeast overnight, but lighter than last evening at 5-15 mph with gusts t",Potential for NE winds to turn fire spread more toward indirect control lines in Division VII and VIII. Concern for recent spread and wind/slope alignments in Carmel River drainage pose risk for further spread on west aspects up the Bruce Fork toward Mill,"By Wednesday, cooler weather with diminishing winds will decrease potential for significant spread, especially in areas that have not demonstrated growth recently.  Anticipate some additional growth in Branch II and VIII where fuels and slopes align above",,,"Fire will continue to move south, being mostly terrain and fuel driven except at the tops of ridges.",,,,,,"2 T1HC, 2 REMs",2 T1HC,,,,,,,Type 1 Incident,Chaparral (6 feet),0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,3.0,57.0,400.0,1.5,1.0,79.0,7.0,67.5,3.5,29.5,1.5,32.0,1.6,8.0,6.0,4.0,1.0,,,35.333333333333336,8.333333333333334,,,,,23.75,7.75,,,,,2.5,2.0,21.0,3.5,6.0,3.0,4.0,3.5,,,,,32.833333333333336,0.0,4.0,2.0,13.0,12.5,3.0,1.6666666666666667,,,10.0,0.0,,,,,0.0,1.0,0.0,4.0,,,,,,Y,,Y,,,100.0
4336684,4327598,2016-10-11 20:00:00,2016-10-12 20:00:00,132127,100,No significant fire activity was observed. ,Mixed fuel models include brush on the slopes with an above average grass crop on ridge lines with scattered pockets of timber.  ,,"The Monterey Ranger District remains closed.

","Current Weather as of 10/12 1500:  Areas of low clouds along the coast, otherwise Mostly Sunny with occasional high clouds.  Upslope/up-canyon winds 4-8 mph with gusts 15-20 mph.  Highs mainly in the 70s, except 65-70 upper ridges.  RH dropped to 10-20% e",No significant fire growth is expected. ,No significant fire growth is expected. ,No significant fire growth is expected. Possible impact to fire area from wetting rain.,No significant fire growth is expected. Possible impact to fire area from wetting rain.,No significant fire growth is expected. Possible impact to fire area from wetting rain.,No significant threats. ,"No significant threats.
",No significant threats.,No significant threats. ,No significant threats.  ,No critical resource needs. ,No critical resource needs.,No critical resource needs.,No critical resource needs. ,No critical resource needs. ,"The duration of the incident is challenging the community's serenity due to the numerous repeat contacts to landowners.  Therefore, implementation of suppression repair is being conducted with sensitivity due to the extended fire personnel presence in the",,259200000,Type 2 Incident,Chaparral (6 feet),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,3.0,57.0,0.0,1.0,1.0,68.0,5.0,20.0,1.0,40.5,2.0,42.0,2.0,13.0,8.0,4.0,1.0,,,35.0,7.0,,,,,2.6666666666666665,1.0,,,,,10.0,1.0,44.0,3.0,11.0,1.0,6.0,5.0,,,,,20.3,0.0,1.0,1.0,28.0,27.0,4.0,2.0,2.0,1.0,,,,,,,0.0,1.0,0.0,11.0,,,,,,,,,,,100.0
4338095,4327598,2016-10-19 20:00:00,2016-10-20 20:00:00,132127,100,No observed fire behavior today.  Resources were investigating 4 point sources today shown on NIROPS previously more than 300 feet from the line.,Mixed fuel models include brush on the slopes with an above average grass crop on ridge lines with scattered pockets of timber.  ,,"The Monterey Ranger District remains closed.

",Warming and drying trend will continue until Friday when seasonal temperatures return with the normal westerly wind pattern. ,No night shift operations.  ,Continue fireline suppression repair where possible.,,,,No significant threats to life or property,No significant threats to life or property,,,,,,,,,"The duration of the incident is challenging the community's serenity due to the numerous repeat contacts to landowners.  Therefore, implementation of suppression repair is being conducted with sensitivity due to the extended fire personnel presence in the","Fire Suppression Repair continues during daytime operations according to established standards.
",261306000,Type 2 Incident,Chaparral (6 feet),,,,,,,,,,,,,,,,,,44.0,3.0,,,43.0,2.0,,,5.0,4.0,,,,,,,,,,,,,1.0,1.0,,,,,10.0,1.0,,,6.0,5.0,,,,,12.0,0.0,1.0,1.0,6.0,6.0,4.0,2.0,,,,,,,,,0.0,1.0,0.0,11.0,,,,,Y,,,,,,100.0
4338125,4327598,2016-10-23 20:00:00,2016-10-24 20:00:00,132127,100,No observed fire behavior this period.,Mixed fuel models include brush on the slopes with an above average grass crop on ridge lines with scattered pockets of timber.  ,,"The Monterey Ranger District remains closed.

","A COLD FRONT NORTH OF THE BURN SCAR WILL MAINTAIN SOUTHERLY WINDS AND PARTLY TO MOSTLY CLOUDY SKIES ACROSS THE REGION. OTHER THAN A LIGHT SPRINKLE, PRECIP ASSOCIATED WITH THIS SYSTEM IS EXPECTED TO STAY NORTH OF THE BURN AREA. SEASONABLE TEMPERATURES IN T",No night shift operations.  ,Continue fireline suppression repair where possible.,,,,No significant threats to life or property,No significant threats to life or property,,,,,,,,,"The duration of the incident is challenging the community's serenity due to the numerous repeat contacts to landowners.  Therefore, implementation of suppression repair is being conducted with sensitivity due to the extended fire personnel presence in the","Fire Suppression Repair continues during daytime operations according to established standards.
",262500000,Type 2 Incident,Chaparral (6 feet),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,3.0,57.0,0.0,,,0.0,0.0,0.0,0.0,43.0,2.0,0.0,0.0,2.0,2.0,,,,,0.0,0.0,,,,,,,1.0,1.0,,,,,8.0,1.0,,,6.0,5.0,,,,,5.875,0.0,1.0,1.0,3.0,3.0,4.0,2.0,,,,,,,,,0.0,1.0,0.0,12.0,,,,,Y,,,,,,100.0
4334258,4327598,2016-09-28 20:00:00,2016-09-29 08:00:00,129395,92,"Minimal fire activity overnight due to a deep marine layer and high humidity. Interior smoke production and fire activity may be possible do to the drought stricken fuels, even in areas that have been dormant for weeks.    ",Mixed fuel models include brush on the slopes with above an average grass crop on ridge lines with scattered pockets of timber.  ,,"EVACUATION ORDERS REMAIN IN EFFECT FOR:
Tassajara Rd from Chews Ridge south to the end of the road at Tassajara Hot Springs.

HEALTH CONCERN:

Air Quality Today: 
More southwest winds are expected as a front approaches, which will continue similar impacts","Conditions expected 0600 This Morning:
Temperatures near active fire area: 55-60 except around 70 thermal belt.
Relative Humidity near active fire area: 15 to 20% ridges...30 to 45% valleys.
Winds near active fire area: 
Valleys: becoming downslope/downva",Predicted lower temperatures and RH associated with the arrival of a deep marine layer will assist in control efforts. Fire behavior is expected to be moderated under the influence of these conditions.,"Fire activity and spread may be influenced by weather events, weather and topography alignment.","Fire activity and spread may be influenced by weather events, weather and topography alignment.","Fire activity and spread may be influenced by weather events, weather and topography alignment.",,,,,,,,,,,,,,234900000,Type 1 Incident,Chaparral (6 feet),0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,3.0,57.0,400.0,1.0,1.0,109.0,8.0,88.0,4.333333333333333,79.33333333333333,4.0,45.0,2.0,6.5,3.5,4.0,1.0,3.0,1.0,52.0,10.666666666666666,4.5,1.0,2.0,1.0,10.0,4.2,,,,,3.0,2.0,7.666666666666667,1.6666666666666667,7.0,3.0,5.0,4.0,,,,,38.5,0.0,3.0,2.0,33.0,32.0,5.666666666666667,3.0,2.0,1.0,22.0,0.0,30.0,0.0,,,0.0,1.0,0.0,9.0,,,,Y,,,,Y,,Y,100.0
4335336,4327598,2016-09-12 08:00:00,2016-09-12 20:00:00,105705,60,"A community meeting was held at 1800 on 9/12/16 at the Arroyo Seco Firehouse involving the IMT and incident stakeholders. 

M.A.P.s being reviewed and updated by associating actions taken on the fire with observed fire activity. 

Allowed for transition o","Brush on the slopes with above average grass crop on the ridgelines, with pockets of timber.  ",,"An evacuation order remains in effect for all residents along the Tassajara Road south of Chews Ridge. 12 civilians were evacuated, and 30 civilians signed a waiver from Monterey County Sherriff's department in order to shelter in place. 

Evacuation orde","An upper trough swinging through the region today and tonight gusty westerly winds while also keeping humidity quite low. The system was already decreasing temperatures, with highs in the fire area ranging from upper 60s at the highest ridges, to 70s-near","The southeast head of the fire that has progressed into the upper reaches of the Arroyo Seco will continue to put up smoke from the larger fuels in the drainages, these have potential to flare up and move the fire upslope. The heat from the burnout operat",The fire threat to the North Coastal Ridge Road as firing operations are conducted continues with rapid uphill spread possible on the northerly aspect. The fire north of the North Fork and Lost Valley drainages will continue to move around with any availa,,,,,,,,Multiple values are at risk to the south and east. ,Timing out resources will need to be replaced.,Timing out resources will need to be replaced.,,,,,,194100000,Type 1 Incident,Chaparral (6 feet),0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,3.0,57.0,400.0,1.5,1.0,113.0,9.0,94.0,4.666666666666667,52.0,2.5,17.0,1.0,3.6666666666666665,2.6666666666666665,4.0,1.0,,,32.166666666666664,6.5,,,,,15.166666666666666,4.5,,,,,4.0,3.5,20.5,3.0,7.0,2.0,2.0,2.0,,,,,36.583333333333336,0.0,4.0,2.0,22.0,21.0,4.666666666666667,2.3333333333333335,,,22.0,0.0,30.0,0.0,,,0.0,1.0,0.0,6.0,,,,,,Y,,Y,,Y,100.0
4336726,4327598,2016-10-10 20:00:00,2016-10-11 20:00:00,132127,99,No significant fire activity was observed.  Interior heavy fuels and unburnt islands continued to hold heat.   ,Mixed fuel models include brush on the slopes with an above average grass crop on ridge lines with scattered pockets of timber.  ,,"The Monterey Ranger District remains closed.

HEALTH CONCERN:
Air quality was good across the area yesterday. ","Conditions at 1500 Tue:  Morning clouds cleared most areas by 1100, with a mostly sunny afternoon.  Max temperatures 65-75 degrees both valleys and ridges.  RH briefly fell to around 10% this morning on higher ridges; otherwise afternoon RH was 35-45%.  W",No significant fire growth is expected. Low fire spread potential exists. Interior fuels will continue to consume and may produce noticeable smoke.,No significant fire growth is expected. Fire activity is expected to diminish as interior fuels continue to consume.,No significant fire growth is expected. Fire activity is expected to diminish as interior fuels continue to consume.,No significant fire growth is expected.,No significant fire growth is expected. ,"Additional containment and a favorable weather pattern that is more typical has considerably reduced the threat to watersheds, habitat for the endangered California Condor, Marbled Murrelet, California Tiger Salamander and the Red Legged Frog. ",,,,,Timing out resources will need to be replaced and maintained to support incident needs and objectives. ,,,,,,,,Type 2 Incident,Chaparral (6 feet),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,3.0,57.0,0.0,1.0,1.0,68.0,5.0,41.0,2.0,40.5,2.0,42.0,2.0,13.0,8.0,4.0,1.0,2.0,1.0,37.0,7.0,,,,,3.0,1.0,,,,,20.0,2.0,44.0,3.0,8.0,1.0,,,,,,,21.6,0.0,1.0,1.0,28.0,27.0,4.0,2.0,2.0,1.0,,,,,,,0.0,1.0,0.0,11.0,,,,,,,,,,,100.0
